Time,Humidity_pct
00:22,51.1
00:43,53.1
00:47,53.7
01:08,55.8
20:13,50.5
20:38,50.1
20:42,50.0
20:58,50.4
21:41,49.6
21:44,49.5
22:02,49.7
22:26,49.8
22:35,49.4
22:48,49.4
22:59,49.2
23:26,52.2
23:50,48.3
23:54,48.1
23:58,47.8
