Time,Humidity_pct
13:21,56
13:21,50.7
13:21,49.9
13:21,47.9
13:22,54.3
13:22,53.4
13:22,57.5
13:23,59.8
13:24,61.5
13:24,62.5
13:25,63.2
13:26,64.8
13:35,69.5
13:47,75.8
14:12,71.1
15:02,72.6
15:06,72.4
15:29,73.7
15:56,73
16:03,71.7
16:15,71.2
16:25,72.2
16:57,71.5
17:51,71.7
18:49,70.4
19:41,67.8
19:54,66.9
20:52,67.9
21:07,68.4
21:27,68.2
22:20,65.9
22:49,66.5
23:14,65.5
